review,rating,date,bank,source,clean_review,textblob_polarity,textblob_subjectivity,textblob_sentiment,distilbert_score,distilbert_sentiment
"Super Up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. Designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. With Super Up, banking has never been this smooth, smart, and super!",5,2025-02-26,Dashen,Google Play,super ultimate digital banking app living name speed efficiency innovation designed seamless experience offer lightningfast transaction toptier security effortless financial management super banking never smooth smart super,0.12380952380952381,0.4714285714285714,positive,0.9767027497291565,negative
"The Dashen Super App is a game-changer in digital banking, offering a seamless and convenient experience. With its user-friendly interface, fast transactions, and a wide range of financial services, it simplifies banking for customers. Features like bill payments, fund transfers, mobile top-ups, and loan applications make it an all-in-one solution. Plus, its security measures ensure safe and reliable Experiance effortless banking",5,2025-02-26,Dashen,Google Play,dashen super app gamechanger digital banking offering seamless convenient experience userfriendly interface fast transaction wide range financial service simplifies banking customer feature like bill payment fund transfer mobile topups loan application make allinone solution plus security measure ensure safe reliable experiance effortless banking,0.16666666666666669,0.2833333333333333,positive,0.888873815536499,positive
ከጰነጨየጠ,2,2025-02-26,Dashen,Google Play,ከጰነጨየጠ,0.0,0.0,neutral,0.6970565915107727,negative
"It has good feature. But, it is Very Slow! difficult to pay or receive. The Speed should be improved, else I didn't recommend.",2,2025-02-24,Dashen,Google Play,good feature slow difficult pay receive speed improved else didnt recommend,-0.03333333333333336,0.6666666666666666,negative,0.7943591475486755,negative
አፕልኬሽኑ አሪፍ ሆኖ ሳለ ቴሌብር ወደራስ ብቻ ለምን ሆነ እንደ ድሮው ለሰውም መላክ ቢቻል,4,2025-02-22,Dashen,Google Play,አፕልኬሽኑ አሪፍ ቴሌብር ወደራስ ለምን እንደ ድሮው ለሰውም መላክ ቢቻል,0.0,0.0,neutral,0.9366679191589355,negative
No good,1,2025-02-22,Dashen,Google Play,good,0.7,0.6000000000000001,positive,0.9998161196708679,positive
Wow amazing app,5,2025-02-21,Dashen,Google Play,wow amazing app,0.35000000000000003,0.95,positive,0.9998513460159302,positive
best platform... Please avoid otp,5,2025-02-21,Dashen,Google Play,best platform please avoid otp,1.0,0.3,positive,0.7131868004798889,negative
Super smart app.,5,2025-02-18,Dashen,Google Play,super smart app,0.2738095238095238,0.6547619047619048,positive,0.9997449517250061,positive
best 👍👍,5,2025-02-16,Dashen,Google Play,best,1.0,0.3,positive,0.9997941851615906,positive
I don't know what happens but the application is not send verification pass code you should fix that,1,2025-02-16,Dashen,Google Play,dont know happens application send verification pas code fix,0.0,0.0,neutral,0.9961611032485962,negative
This app doesn't work on my phone my phone is Samsung Galaxy s7 android version 9 All other financial apps work like telebirr CBE M_pesa...,1,2025-02-14,Dashen,Google Play,app doesnt work phone phone samsung galaxy android version financial apps work like telebirr cbe m_pesa,0.0,0.0,neutral,0.9884344339370728,negative
"Dashen Super app is secure, very easy to use and has more services uniquely like budgeting, chat, IPS...",5,2025-02-14,Dashen,Google Play,dashen super app secure easy use service uniquely like budgeting chat ip,0.3854166666666667,0.775,positive,0.8779343366622925,positive
Amazing and user friendly supper app and looking forward the additional features,5,2025-02-14,Dashen,Google Play,amazing user friendly supper app looking forward additional feature,0.48750000000000004,0.7,positive,0.9997376799583435,positive
it's amazing app i have seen ever,5,2025-02-13,Dashen,Google Play,amazing app seen ever,0.6000000000000001,0.9,positive,0.9998200535774231,positive
One star deducted for not to able to transfer to telebirr.,4,2025-02-13,Dashen,Google Play,one star deducted able transfer telebirr,0.5,0.625,positive,0.99744713306427,negative
ጥሩ ነው ግን በደንብ ሊሸሻል ይገባል,4,2025-02-13,Dashen,Google Play,በደንብ ሊሸሻል ይገባል,0.0,0.0,neutral,0.8337252736091614,negative
ፍጥነቱ በጣም አሪፍ ነው! እና ቀለል ያለ ነው ! ነገር ግን ተጨማሪ ወደ ቴሌብር ኤጀንት መላኪያ አፕ ቢካተትበት ጥሩ ነው::,4,2025-02-12,Dashen,Google Play,ፍጥነቱ በጣም አሪፍ ቀለል ነገር ተጨማሪ ቴሌብር ኤጀንት መላኪያ ቢካተትበት,0.0,0.0,neutral,0.9366679191589355,negative
Keep up the good work and pleas add water and electric utility payment,5,2025-02-12,Dashen,Google Play,keep good work plea add water electric utility payment,0.7,0.6000000000000001,positive,0.9904090166091919,positive
The app missed some important features 1. It does't show recent transactions 2. Transfer to Telebirr limited to own telebirr 3. The statement does't show running balance,2,2025-02-11,Dashen,Google Play,app missed important feature doest show recent transaction transfer telebirr limited telebirr statement doest show running balance,0.10952380952380954,0.46428571428571425,positive,0.9990085959434509,negative
"Simple, Fast and Easy ⭐⭐⭐🎉",4,2025-02-10,Dashen,Google Play,simple fast easy,0.2111111111111111,0.5968253968253968,positive,0.9992534518241882,positive
"የሚገርም aplication ነው, ነገር ግን ብር ትራንስፈር ሲደረግ ያለ ፒን መሆኑ risk አለው ሁሉ ጊዜ የ ትራንስፈር መደምደሚያ ፒን መሆን አለበት!!!!!!!!!!!!:: አሱ ቢስተካከል 5 star አስከዛው ግን 4 ሰጥቻለው::",4,2025-02-09,Dashen,Google Play,የሚገርም aplication ነገር ትራንስፈር ሲደረግ መሆኑ risk አለው ትራንስፈር መደምደሚያ መሆን አለበት ቢስተካከል star አስከዛው ሰጥቻለው,0.0,0.0,neutral,0.9602225422859192,negative
Baankii daashin baankii hudna galeessa galatoomaa isinii woliin jirra Godina jimmaa magaalaa Aggaaroo irraa Muaz Abamecha Abamilki,5,2025-02-07,Dashen,Google Play,baankii daashin baankii hudna galeessa galatoomaa isinii woliin jirra godina jimmaa magaalaa aggaaroo irraa muaz abamecha abamilki,0.0,0.0,neutral,0.9961472749710083,negative
It doesn't work,1,2025-02-07,Dashen,Google Play,doesnt work,0.0,0.0,neutral,0.9989099502563477,negative
"#Dashen Super App; Super easy to use, secure, and fast transaction. Love it!",5,2025-02-07,Dashen,Google Play,dashen super app super easy use secure fast transaction love,0.3666666666666667,0.6611111111111111,positive,0.9610275030136108,positive
"I tried the new Dash Bank Super App today, and it's amazingly easy and fun.I recommend you download and use it. You really like it",5,2025-02-06,Dashen,Google Play,tried new dash bank super app today amazingly easy funi recommend download use really like,0.27575757575757576,0.5386363636363637,positive,0.9968660473823547,positive
Gud app kegza ga mezmn endze new aind ermjh kedme nachu hlam,5,2025-02-06,Dashen,Google Play,gud app kegza mezmn endze new aind ermjh kedme nachu hlam,0.13636363636363635,0.45454545454545453,positive,0.985517680644989,negative
"Good app, bad security",3,2025-02-06,Dashen,Google Play,good app bad security,5.551115123125783e-17,0.6333333333333333,positive,0.890978991985321,positive
On Transaction page only show sent Transaction. Try to include received transaction.,4,2025-02-06,Dashen,Google Play,transaction page show sent transaction try include received transaction,0.0,0.0,neutral,0.9819211959838867,negative
Wonderful Application 😍,5,2025-02-05,Dashen,Google Play,wonderful application,1.0,1.0,positive,0.9998810291290283,positive
I loved it,5,2025-02-05,Dashen,Google Play,loved,0.7,0.8,positive,0.999881386756897,positive
